,Date Time,Open,High,Low,Close,Volume
87,2020-03-28 12:00:00,6467.253906,6467.500977000002,6117.837890999999,6242.193848,34885225901
88,2020-03-29 12:00:00,6245.6245119999985,6250.467285,5920.085938,5922.042969,28373690930
89,2020-03-30 12:00:00,5925.538574,6517.195801,5903.234375,6429.841797,37101651525
90,2020-03-31 12:00:00,6430.606445,6504.5151369999985,6374.162109000001,6438.644531,32786468812
91,2020-04-01 12:00:00,6437.319336,6612.57373,6202.373535,6606.776367,40346426265
92,2020-04-02 12:00:00,6606.776367,7088.247559,6595.918457,6793.624512,47660646124
93,2020-04-03 12:00:00,6797.396484000001,7003.220703,6673.335938,6733.387206999999,38976504902
94,2020-04-04 12:00:00,6738.382812999997,6878.953613,6696.484863000002,6867.527344,33185988583
95,2020-04-05 12:00:00,6862.537598000001,6883.414062999997,6715.929198999997,6791.129395,29510409856
96,2020-04-06 12:00:00,6788.049805,7271.78125,6782.889648,7271.78125,46896904614
97,2020-04-07 12:00:00,7273.644043000001,7427.939453,7136.714355,7176.414551000003,44243482667
98,2020-04-08 12:00:00,7179.283203,7356.223633,7153.305664,7334.098633,37563249548
99,2020-04-09 12:00:00,7337.966309,7341.448242,7179.094238,7302.089355,34815139177
100,2020-04-10 12:00:00,7303.81543,7303.81543,6802.475098000001,6865.493164,43622840991
101,2020-04-11 12:00:00,6867.44043,6926.069823999997,6789.920898,6859.083008,31222085946
102,2020-04-12 12:00:00,6858.0678709999975,7119.947265999999,6811.078125,6971.091797,35759567632
103,2020-04-13 12:00:00,6965.616698999997,6965.616698999997,6668.259765999999,6845.037598000001,38619308647
104,2020-04-14 12:00:00,6843.281738,6958.5571290000025,6793.821289,6842.427734000001,34110434051
105,2020-04-15 12:00:00,6845.561523,6928.664551000003,6633.402832,6642.109863000002,32288311030
106,2020-04-16 12:00:00,6640.454102000002,7134.450684,6555.504395,7116.804198999997,46783242376
107,2020-04-17 12:00:00,7116.552734000001,7167.183105,7050.332031,7096.18457,32513423567
108,2020-04-18 12:00:00,7092.2915040000025,7269.956543000001,7089.24707,7257.665039,32447188385
109,2020-04-19 12:00:00,7260.922363,7280.521973000001,7167.054687999997,7189.424805,31311210215
110,2020-04-20 12:00:00,7186.873535,7240.290526999999,6835.50293,6881.9584959999975,37747113935
111,2020-04-21 12:00:00,6879.78418,6934.551758,6834.442383,6880.323242,32589741510
112,2020-04-22 12:00:00,6879.44043,7145.865723000001,6867.781738,7117.20752,33249153865
113,2020-04-23 12:00:00,7121.306151999999,7491.785156,7081.594727,7429.724609000001,43500782316
114,2020-04-24 12:00:00,7434.181640999999,7574.195801000003,7434.181640999999,7550.9008790000025,34636526285
115,2020-04-25 12:00:00,7550.48291,7641.36377,7521.672363,7569.936035,32941541446
116,2020-04-26 12:00:00,7570.13916,7700.594238,7561.407715,7679.867187999997,33070154490
117,2020-04-27 12:00:00,7679.418945,7795.601073999997,7679.418945,7795.601073999997,36162144724
118,2020-04-28 12:00:00,7796.970215,7814.527344,7730.806640999999,7807.058594,33187959920
119,2020-04-29 12:00:00,7806.712401999999,8871.753906,7786.049316,8801.038086,60201052202
120,2020-04-30 12:00:00,8797.669922,9440.650391,8533.255859,8658.553711,66964629541
121,2020-05-01 12:00:00,8672.782227,9048.023438,8667.763672,8864.766602,44068389996
122,2020-05-02 12:00:00,8869.057617,9007.1875,8811.366211,8988.59668,40134388683
123,2020-05-03 12:00:00,8983.614258,9167.78125,8830.97168,8897.46875,47101785174
124,2020-05-04 12:00:00,8895.745117,8956.90625,8645.024414,8912.654297,45718796275
125,2020-05-05 12:00:00,8912.832031,9062.415039,8856.827148,9003.070313,43148462663
126,2020-05-06 12:00:00,9007.441406,9411.467773,8966.706055,9268.761719,49371886931
