,Date Time,Open,High,Low,Close,Volume
0,2015-05-08 12:00:00,237.20399500000002,246.274994,236.274002,243.86300699999998,27445500
1,2015-05-09 12:00:00,243.768997,247.80400099999997,239.63900800000002,241.832001,19790500
2,2015-05-10 12:00:00,241.729004,244.06799300000003,238.84899900000002,240.29600499999998,15019100
3,2015-05-11 12:00:00,240.298996,244.270004,239.376007,242.15800499999997,20892300
4,2015-05-12 12:00:00,242.145004,242.880997,240.09899900000002,241.112,19282600
5,2015-05-13 12:00:00,241.397995,243.70399500000002,235.044998,236.376999,27180100
6,2015-05-14 12:00:00,236.214005,237.798996,234.05700699999997,236.92900099999997,24413700
7,2015-05-15 12:00:00,236.955002,238.753006,236.794998,237.604996,16329400
8,2015-05-16 12:00:00,237.643997,237.69700600000002,235.294998,236.153,11089700
9,2015-05-17 12:00:00,236.00999500000003,238.024994,236.00999500000003,236.80200200000002,11134300
10,2015-05-18 12:00:00,236.88699300000002,237.210007,232.460007,233.128006,16780300
11,2015-05-19 12:00:00,233.03700299999997,234.15100099999998,231.81700099999998,231.94700600000002,14241900
12,2015-05-20 12:00:00,231.88999900000002,234.68299900000002,231.84199500000003,234.018005,15499400
13,2015-05-21 12:00:00,234.016006,236.242004,233.835007,235.34399399999998,15108900
14,2015-05-22 12:00:00,235.32099900000003,240.96899399999998,235.059998,240.348007,27003000
15,2015-05-23 12:00:00,240.285995,241.024994,238.690994,238.871994,14605000
16,2015-05-24 12:00:00,238.975998,241.97799700000002,238.811005,240.95300299999997,11508000
17,2015-05-25 12:00:00,240.92700200000002,241.020996,236.63699300000002,237.11000099999998,14423900
18,2015-05-26 12:00:00,237.104004,238.242004,235.69200099999998,237.11599700000002,16425000
19,2015-05-27 12:00:00,237.065002,238.636002,236.69500699999998,237.28300499999997,18837000
20,2015-05-28 12:00:00,237.257004,237.82400499999997,236.651993,237.40800499999997,13829600
21,2015-05-29 12:00:00,237.376999,237.52200299999998,235.731003,237.09599300000002,14805000
22,2015-05-30 12:00:00,237.09199500000003,237.093002,232.04600499999998,233.34500099999997,14098600
23,2015-05-31 12:00:00,233.13499500000003,233.251999,229.54200699999998,230.190002,14730800
24,2015-06-01 12:00:00,230.233002,231.71299700000003,221.29600499999998,222.92599500000003,26090500
25,2015-06-02 12:00:00,222.893997,226.416,222.419006,225.80299399999998,20459000
26,2015-06-03 12:00:00,225.73599199999998,227.40400699999998,223.92999300000002,225.873993,17752400
27,2015-06-04 12:00:00,225.77200299999998,226.580994,224.05400099999997,224.32400499999997,14728100
28,2015-06-05 12:00:00,224.15400699999998,225.968002,223.17900099999997,224.951996,18056500
29,2015-06-06 12:00:00,225.00500499999998,225.71899399999998,224.378998,225.619003,11131500
30,2015-06-07 12:00:00,225.59599300000002,226.194,222.651993,222.880997,13318400
31,2015-06-08 12:00:00,222.878998,229.464005,222.839005,228.488998,23378400
32,2015-06-09 12:00:00,228.537994,230.95399500000002,227.92900099999997,229.048004,28353100
33,2015-06-10 12:00:00,228.99499500000002,229.781998,228.00999500000003,228.80299399999998,15904800
34,2015-06-11 12:00:00,228.854996,230.28700299999997,228.766998,229.705002,14416000
35,2015-06-12 12:00:00,229.705002,231.05700699999997,229.313004,229.981995,14017700
36,2015-06-13 12:00:00,229.919998,232.651993,229.210007,232.401993,13305300
37,2015-06-14 12:00:00,232.44200099999998,234.858002,232.003998,233.542999,12165900
38,2015-06-15 12:00:00,233.42199700000003,237.83599900000002,233.42199700000003,236.82299799999998,19912100
39,2015-06-16 12:00:00,236.76499900000002,251.742004,236.121994,250.895004,41612000
40,2015-06-17 12:00:00,250.82299799999998,256.852997,246.475998,249.28399700000003,43858400
41,2015-06-18 12:00:00,249.42799399999998,252.108002,244.126999,249.007004,30980200
