,Date Time,Open,High,Low,Close,Volume
31,2014-12-29 12:00:00,316.63,320.14,311.61,314.78,1859591.78
32,2014-12-30 12:00:00,314.78,316.77,310.0,311.94,3091941.68
33,2014-12-31 12:00:00,311.94,320.0,310.69,319.25,1925334.88
34,2015-01-01 12:00:00,319.25,321.0,312.6,316.31,1018388.35
35,2015-01-02 12:00:00,316.31,317.01,311.96,316.51,1093571.94
36,2015-01-03 12:00:00,316.51,316.58,285.0,286.01,6078845.04
37,2015-01-04 12:00:00,286.01,289.81,255.0,264.62,11614560.04
38,2015-01-05 12:00:00,264.62,280.0,262.94,276.8,2655979.12
39,2015-01-06 12:00:00,276.8,276.8,276.8,276.8,0.0
40,2015-01-07 12:00:00,276.8,276.8,276.8,276.8,0.0
41,2015-01-08 12:00:00,276.8,276.8,276.8,276.8,0.0
42,2015-01-09 12:00:00,276.8,276.8,276.8,276.8,0.0
43,2015-01-10 12:00:00,276.8,276.8,276.8,276.8,0.0
44,2015-01-11 12:00:00,276.8,276.8,276.8,276.8,0.0
45,2015-01-12 12:00:00,270.4,272.43,263.54,268.16,2133679.78
46,2015-01-13 12:00:00,268.16,268.72,216.0,221.0,13652228.51
47,2015-01-14 12:00:00,221.0,230.89,152.4,162.0,23647658.54
48,2015-01-15 12:00:00,162.0,233.9,161.1,208.81,17721319.5
49,2015-01-16 12:00:00,214.77,223.15,198.04,206.6,7308109.72
50,2015-01-17 12:00:00,206.6,212.84,192.17,200.1,4007435.83
51,2015-01-18 12:00:00,200.1,222.0,195.02,211.42,3816641.51
52,2015-01-19 12:00:00,210.05,220.94,207.7,216.88,2729178.12
53,2015-01-20 12:00:00,217.84,217.84,201.98,211.08,2998319.48
54,2015-01-21 12:00:00,211.08,228.9,205.0,228.59,4937625.47
55,2015-01-22 12:00:00,228.59,239.0,226.01,233.0,6003089.46
56,2015-01-23 12:00:00,233.0,240.0,225.55,233.03,3539626.61
57,2015-01-24 12:00:00,233.03,249.99,230.03,249.99,3297573.46
58,2015-01-25 12:00:00,249.99,257.0,241.33,253.09,7019125.49
59,2015-01-26 12:00:00,253.09,309.9,253.09,269.5,15614774.92
60,2015-01-27 12:00:00,269.5,278.51,243.1,262.99,5501345.88
61,2015-01-28 12:00:00,262.99,266.45,225.91,236.2,6774004.56
62,2015-01-29 12:00:00,236.2,242.18,220.0,234.75,6076004.2
63,2015-01-30 12:00:00,234.75,244.98,227.26,232.6,4653564.37
64,2015-01-31 12:00:00,232.6,234.8,215.75,217.98,4494529.82
65,2015-02-01 12:00:00,217.98,220.81,208.48,214.8,1336586.85
66,2015-02-02 12:00:00,214.8,241.98,214.8,237.97,1494778.57
67,2015-02-03 12:00:00,237.97,244.39,223.79,227.35,4178199.28
68,2015-02-04 12:00:00,227.35,231.0,220.02,227.0,3220391.1
69,2015-02-05 12:00:00,227.0,228.94,213.64,217.0,953936.47
70,2015-02-06 12:00:00,216.81,225.86,214.95,222.88,1044545.84
71,2015-02-07 12:00:00,223.37,231.14,221.77,228.61,1444459.22
72,2015-02-08 12:00:00,228.3,232.89,219.7,224.19,1232858.74
73,2015-02-09 12:00:00,224.19,225.99,215.0,220.72,4277024.95
74,2015-02-10 12:00:00,220.72,222.0,215.0,220.95,1385375.22
75,2015-02-11 12:00:00,220.95,223.43,217.99,219.12,2057106.38
76,2015-02-12 12:00:00,219.55,223.07,218.17,222.46,886601.16
77,2015-02-13 12:00:00,223.0,242.35,221.37,236.86,1895018.31
78,2015-02-14 12:00:00,237.0,259.31,236.9,257.9,2698932.39
79,2015-02-15 12:00:00,256.99,265.89,227.75,234.01,4533254.41
80,2015-02-16 12:00:00,234.01,241.23,229.2,236.55,2907774.51
81,2015-02-17 12:00:00,236.55,248.78,232.01,244.96,2871937.78
82,2015-02-18 12:00:00,244.96,247.0,232.24,235.79,1626634.28
83,2015-02-19 12:00:00,237.37,245.01,235.66,242.67,1138295.79
84,2015-02-20 12:00:00,240.59,248.96,239.41,246.1,1115548.64
85,2015-02-21 12:00:00,245.48,247.48,244.0,245.87,381377.02
86,2015-02-22 12:00:00,245.41,247.42,232.48,236.68,1598342.42
87,2015-02-23 12:00:00,236.68,240.66,232.05,238.92,873272.09
88,2015-02-24 12:00:00,239.65,240.88,236.3,239.69,580503.8
89,2015-02-25 12:00:00,239.94,240.61,236.0,238.0,413399.21
90,2015-02-26 12:00:00,237.97,238.55,234.01,236.7,826644.88
91,2015-02-27 12:00:00,236.7,256.15,236.16,253.06,5507719.94
92,2015-02-28 12:00:00,253.06,254.29,245.2,252.98,906874.89
93,2015-03-01 12:00:00,253.47,260.0,245.0,255.81,1275703.25
94,2015-03-02 12:00:00,258.34,274.81,256.0,274.0,2598170.67
95,2015-03-03 12:00:00,274.0,284.95,265.89,279.0,6104061.68
96,2015-03-04 12:00:00,279.0,283.88,264.94,269.83,3934109.59
97,2015-03-05 12:00:00,269.83,280.5,262.2,273.8,3070426.12
98,2015-03-06 12:00:00,273.8,276.46,269.0,273.26,1907509.64
99,2015-03-07 12:00:00,273.26,279.48,270.0,275.59,1540760.07
100,2015-03-08 12:00:00,275.59,277.59,271.12,274.89,1223277.71
101,2015-03-09 12:00:00,274.89,289.0,274.17,287.0,3389556.2
102,2015-03-10 12:00:00,287.0,296.8,283.96,290.24,3744249.17
103,2015-03-11 12:00:00,290.24,296.74,285.83,295.11,1979535.16
104,2015-03-12 12:00:00,295.11,297.95,289.0,295.56,2399612.33
105,2015-03-13 12:00:00,295.56,295.84,282.99,284.4,2654225.31
106,2015-03-14 12:00:00,284.4,287.69,280.46,282.7,1595106.71
107,2015-03-15 12:00:00,282.7,287.75,281.42,286.4,691987.13
108,2015-03-16 12:00:00,286.4,294.26,285.78,289.7,1882414.82
109,2015-03-17 12:00:00,289.7,292.99,281.9,284.46,1864637.8
110,2015-03-18 12:00:00,284.46,284.48,249.02,257.29,5650707.75
111,2015-03-19 12:00:00,257.29,265.95,249.0,262.01,3808281.05
112,2015-03-20 12:00:00,262.01,265.27,257.0,262.09,1482272.82
113,2015-03-21 12:00:00,262.09,262.62,256.25,259.8,1199360.1
114,2015-03-22 12:00:00,259.8,272.0,259.24,269.39,1512162.68
115,2015-03-23 12:00:00,269.39,270.07,259.5,265.84,2367965.68
116,2015-03-24 12:00:00,265.84,266.52,241.84,246.93,4404982.22
117,2015-03-25 12:00:00,246.93,250.0,236.4,247.68,3276219.0
118,2015-03-26 12:00:00,247.68,253.75,244.91,249.46,2105838.57
119,2015-03-27 12:00:00,249.46,250.52,245.12,248.09,1449279.37
120,2015-03-28 12:00:00,248.09,253.83,247.17,252.31,1492447.63
121,2015-03-29 12:00:00,252.31,252.96,239.96,242.19,1608836.03
122,2015-03-30 12:00:00,242.19,248.86,236.52,247.69,1929807.46
123,2015-03-31 12:00:00,247.69,248.59,238.55,243.98,1993776.43
124,2015-04-01 12:00:00,243.98,246.83,239.32,245.98,1484287.63
125,2015-04-02 12:00:00,245.98,256.96,244.52,253.16,2471179.83
126,2015-04-03 12:00:00,253.16,256.67,251.23,253.79,1286655.62
127,2015-04-04 12:00:00,253.79,255.85,250.76,253.45,652406.55
128,2015-04-05 12:00:00,253.45,261.0,251.65,260.5,1491248.36
129,2015-04-06 12:00:00,260.5,262.98,254.0,255.83,1543244.68
130,2015-04-07 12:00:00,255.83,256.62,251.5,254.45,1522986.5
131,2015-04-08 12:00:00,254.45,254.96,243.06,244.09,2875251.66
132,2015-04-09 12:00:00,244.09,246.3,238.47,243.53,1944122.48
133,2015-04-10 12:00:00,243.53,243.94,231.0,234.77,2722903.56
134,2015-04-11 12:00:00,234.77,239.42,233.0,237.34,968919.7
135,2015-04-12 12:00:00,237.34,237.5,233.42,236.3,672985.92
136,2015-04-13 12:00:00,236.3,236.9,219.64,222.87,3166493.61
137,2015-04-14 12:00:00,222.87,224.79,210.0,216.42,4015453.32
138,2015-04-15 12:00:00,216.42,222.43,214.05,221.51,2147063.57
139,2015-04-16 12:00:00,221.51,229.67,221.51,227.59,2492640.64
140,2015-04-17 12:00:00,227.59,228.29,220.0,221.86,1291923.73
141,2015-04-18 12:00:00,221.86,224.72,220.32,223.14,947137.91
142,2015-04-19 12:00:00,223.14,227.35,221.91,222.89,1318695.12
143,2015-04-20 12:00:00,222.89,226.51,221.43,224.07,1348484.04
144,2015-04-21 12:00:00,224.07,235.61,223.91,234.13,2180368.54
145,2015-04-22 12:00:00,234.13,238.64,229.1,233.0,2603008.93
146,2015-04-23 12:00:00,233.0,236.22,232.01,235.14,1880708.15
147,2015-04-24 12:00:00,235.14,236.0,228.0,231.06,1978994.28
148,2015-04-25 12:00:00,231.06,232.29,225.7,226.28,1227435.36
149,2015-04-26 12:00:00,226.28,227.26,214.98,219.49,2470526.72
150,2015-04-27 12:00:00,219.49,229.93,217.52,226.01,3006598.56
151,2015-04-28 12:00:00,226.01,228.06,221.45,225.11,2158043.31
152,2015-04-29 12:00:00,225.11,226.99,221.81,225.49,1947334.9
153,2015-04-30 12:00:00,225.49,240.0,224.6,235.75,2909232.47
154,2015-05-01 12:00:00,235.75,239.23,231.04,231.96,1555055.46
155,2015-05-02 12:00:00,231.96,234.9,229.87,233.9,1018305.56
156,2015-05-03 12:00:00,233.9,242.25,232.31,239.18,1057142.04
157,2015-05-04 12:00:00,239.18,242.2,236.07,237.93,1709074.08
158,2015-05-05 12:00:00,237.93,238.99,229.66,234.37,2054652.32
159,2015-05-06 12:00:00,234.37,235.98,227.01,229.78,2028662.13
160,2015-05-07 12:00:00,229.78,240.0,227.35,236.82,2541351.14
161,2015-05-08 12:00:00,236.82,246.57,235.29,243.16,2320081.36
162,2015-05-09 12:00:00,243.16,247.01,238.62,241.4,1347017.52
163,2015-05-10 12:00:00,241.4,244.99,238.02,239.08,841527.88
164,2015-05-11 12:00:00,239.08,241.0,237.99,239.0,1237018.64
165,2015-05-12 12:00:00,240.06,242.0,238.56,241.3,1401760.94
166,2015-05-13 12:00:00,241.3,244.14,235.06,236.9,2223629.39
167,2015-05-14 12:00:00,236.9,239.7,232.22,236.95,1825553.83
168,2015-05-15 12:00:00,236.95,239.28,235.12,237.12,1071658.38
169,2015-05-16 12:00:00,237.12,237.4,234.0,235.6,735930.74
170,2015-05-17 12:00:00,235.6,237.0,234.15,236.05,620341.93
171,2015-05-18 12:00:00,236.05,236.94,231.44,232.24,1745036.34
172,2015-05-19 12:00:00,232.24,234.24,230.86,231.69,1294154.8
173,2015-05-20 12:00:00,231.69,234.86,231.0,233.8,1794259.53
174,2015-05-21 12:00:00,233.8,236.52,233.75,235.49,1079198.12
175,2015-05-22 12:00:00,235.49,240.9,232.92,238.99,2467303.72
176,2015-05-23 12:00:00,238.99,240.67,237.4,237.71,788510.89
177,2015-05-24 12:00:00,237.71,241.64,237.66,239.68,687061.13
178,2015-05-25 12:00:00,239.68,240.1,233.1,235.48,1252273.58
179,2015-05-26 12:00:00,235.48,236.23,235.0,236.21,111811.92
180,2015-05-27 12:00:00,236.21,237.35,234.0,235.34,2030192.16
181,2015-05-28 12:00:00,235.34,236.8,234.87,236.46,1175844.36
182,2015-05-29 12:00:00,236.46,236.52,234.0,236.02,1461920.02
183,2015-05-30 12:00:00,236.02,236.21,231.0,232.07,993683.46
184,2015-05-31 12:00:00,232.07,232.51,228.0,229.08,1013021.49
185,2015-06-01 12:00:00,229.08,231.2,220.65,223.67,2734668.41
186,2015-06-02 12:00:00,223.67,226.38,221.34,224.78,1744459.32
187,2015-06-03 12:00:00,224.78,226.99,222.57,225.11,1289882.15
188,2015-06-04 12:00:00,225.11,225.98,222.0,222.37,1098677.11
189,2015-06-05 12:00:00,222.37,225.9,219.03,224.49,1761179.04
190,2015-06-06 12:00:00,224.49,225.26,223.07,224.36,580288.75
191,2015-06-07 12:00:00,224.36,225.48,221.86,222.86,778011.72
192,2015-06-08 12:00:00,222.86,229.4,222.09,228.11,2021873.39
193,2015-06-09 12:00:00,228.11,230.79,226.67,229.49,2089239.29
194,2015-06-10 12:00:00,229.49,229.75,226.83,227.51,1449250.42
195,2015-06-11 12:00:00,227.51,229.57,227.25,229.01,1080607.18
196,2015-06-12 12:00:00,229.01,230.7,228.29,229.61,1353909.39
197,2015-06-13 12:00:00,229.61,232.03,228.06,231.51,906453.07
198,2015-06-14 12:00:00,231.51,234.0,230.94,231.77,822490.29
199,2015-06-15 12:00:00,231.77,237.09,231.55,235.92,2450622.3
200,2015-06-16 12:00:00,235.92,252.05,234.35,248.75,4215461.57
201,2015-06-17 12:00:00,248.75,257.39,243.2,245.78,4374712.59
202,2015-06-18 12:00:00,245.78,251.58,240.0,248.09,2751456.26
203,2015-06-19 12:00:00,248.09,249.93,242.14,243.42,1662685.74
204,2015-06-20 12:00:00,243.42,245.56,239.93,244.69,1091957.3
205,2015-06-21 12:00:00,244.69,245.0,241.06,243.37,476876.23
206,2015-06-22 12:00:00,243.37,247.99,242.64,247.09,1222121.12
207,2015-06-23 12:00:00,247.09,247.25,242.14,243.78,1240089.41
208,2015-06-24 12:00:00,243.78,244.14,238.2,240.69,1592022.64
209,2015-06-25 12:00:00,240.69,242.9,239.18,241.65,1245520.61
210,2015-06-26 12:00:00,241.65,243.44,240.0,243.2,1242790.18
211,2015-06-27 12:00:00,243.2,252.0,242.36,251.17,1759788.81
212,2015-06-28 12:00:00,251.17,251.4,247.04,248.9,1462975.04
213,2015-06-29 12:00:00,248.9,256.94,248.15,256.38,3891883.52
214,2015-06-30 12:00:00,256.38,268.0,255.0,264.13,5235444.48
215,2015-07-01 12:00:00,264.13,265.25,253.81,257.07,3446154.53
216,2015-07-02 12:00:00,257.07,260.77,253.19,254.69,2489354.9
217,2015-07-03 12:00:00,254.69,256.44,252.4,255.86,2204571.62
218,2015-07-04 12:00:00,255.86,261.28,254.05,260.74,2019244.25
219,2015-07-05 12:00:00,260.74,274.74,258.75,270.33,5564645.13
220,2015-07-06 12:00:00,270.33,278.54,267.13,269.47,5551215.57
221,2015-07-07 12:00:00,269.47,271.69,264.01,266.18,3633491.82
222,2015-07-08 12:00:00,266.18,273.0,263.01,269.39,3865656.2
223,2015-07-09 12:00:00,269.39,271.98,265.92,269.65,3759916.62
224,2015-07-10 12:00:00,269.65,294.71,268.63,286.61,8298807.96
225,2015-07-11 12:00:00,286.61,298.05,283.88,292.02,3354503.61
226,2015-07-12 12:00:00,292.02,317.99,291.64,310.24,6896100.33
227,2015-07-13 12:00:00,310.24,310.73,281.0,292.0,8674485.99
228,2015-07-14 12:00:00,292.0,297.13,286.02,287.96,3007819.74
229,2015-07-15 12:00:00,287.96,293.7,285.4,285.55,2654830.77
230,2015-07-16 12:00:00,285.55,292.4,274.92,277.23,6000087.33
231,2015-07-17 12:00:00,278.27,280.73,272.31,279.43,3263317.61
232,2015-07-18 12:00:00,279.43,283.0,276.73,276.73,2631336.95
233,2015-07-19 12:00:00,276.73,278.1,275.12,275.5,1359445.35
234,2015-07-20 12:00:00,275.5,279.16,274.62,277.73,2471553.26
235,2015-07-21 12:00:00,277.73,281.07,276.28,276.48,2465410.35
236,2015-07-22 12:00:00,276.48,277.93,275.0,277.93,2321796.93
237,2015-07-23 12:00:00,277.93,278.55,275.79,276.67,1824262.52
238,2015-07-24 12:00:00,276.67,290.02,275.9,289.96,3848904.21
239,2015-07-25 12:00:00,289.96,292.0,286.5,289.34,1999546.59
240,2015-07-26 12:00:00,289.34,294.0,287.41,292.84,1589174.72
241,2015-07-27 12:00:00,292.84,297.44,286.43,294.27,4226344.3
242,2015-07-28 12:00:00,294.27,297.0,292.19,293.84,2643989.23
243,2015-07-29 12:00:00,293.84,294.67,287.27,289.63,2965535.82
244,2015-07-30 12:00:00,289.63,290.23,284.53,287.73,2298107.6
245,2015-07-31 12:00:00,287.73,289.0,281.8,284.39,2218539.42
246,2015-08-01 12:00:00,284.39,285.16,276.66,280.77,1992579.09
247,2015-08-02 12:00:00,280.77,282.9,276.57,281.5,1258557.7
248,2015-08-03 12:00:00,281.5,285.8,279.52,282.72,1753353.95
249,2015-08-04 12:00:00,282.72,285.88,280.26,284.65,1798604.43
250,2015-08-05 12:00:00,284.65,285.86,280.63,281.99,1770641.93
251,2015-08-06 12:00:00,281.99,281.99,281.99,281.99,0.0
252,2015-08-07 12:00:00,281.99,281.99,277.43,279.01,1158954.0
253,2015-08-08 12:00:00,279.01,279.97,260.41,261.71,2760954.37
254,2015-08-09 12:00:00,261.71,268.95,261.01,265.36,2374804.25
255,2015-08-10 12:00:00,265.36,266.79,261.6,264.33,2579884.33
256,2015-08-11 12:00:00,264.33,270.87,263.64,270.0,2211924.7
257,2015-08-12 12:00:00,270.0,271.5,265.71,268.51,2402394.96
258,2015-08-13 12:00:00,268.51,269.37,262.32,264.65,2920632.41
259,2015-08-14 12:00:00,264.65,266.99,262.0,265.71,2139186.76
260,2015-08-15 12:00:00,265.71,266.5,260.45,261.03,1408972.75
261,2015-08-16 12:00:00,261.03,262.2,254.01,256.09,2520197.88
262,2015-08-17 12:00:00,256.09,259.12,254.63,256.66,2195673.39
263,2015-08-18 12:00:00,256.66,256.99,245.05,246.0,2922457.54
264,2015-08-19 12:00:00,246.0,246.0,221.11,227.1,6613615.77
265,2015-08-20 12:00:00,227.1,236.66,226.01,235.95,3735462.71
266,2015-08-21 12:00:00,235.95,236.66,231.77,233.27,2347247.27
267,2015-08-22 12:00:00,233.27,235.2,223.01,230.47,3667961.32
268,2015-08-23 12:00:00,230.47,234.03,227.13,228.47,1725083.07
269,2015-08-24 12:00:00,228.47,228.99,207.73,211.79,8106706.15
270,2015-08-25 12:00:00,211.79,228.04,198.12,221.64,9040638.86
271,2015-08-26 12:00:00,221.64,231.09,219.77,225.17,5543744.64
272,2015-08-27 12:00:00,225.17,228.89,223.17,223.8,3267192.5
273,2015-08-28 12:00:00,223.8,235.93,220.29,232.09,5200095.43
274,2015-08-29 12:00:00,232.09,233.9,226.67,229.23,3546302.36
275,2015-08-30 12:00:00,229.23,232.75,225.04,228.43,3604475.76
276,2015-08-31 12:00:00,228.43,232.49,224.39,229.84,3483770.74
277,2015-09-01 12:00:00,229.84,231.67,226.17,227.65,5435475.61
278,2015-09-02 12:00:00,227.65,230.77,226.0,228.77,4931694.75
279,2015-09-03 12:00:00,228.77,229.96,226.5,226.79,4489055.76
280,2015-09-04 12:00:00,226.79,231.4,226.33,231.09,4791065.22
281,2015-09-05 12:00:00,231.09,237.22,229.23,235.45,4675054.57
282,2015-09-06 12:00:00,235.45,244.2,235.02,240.45,6136017.84
283,2015-09-07 12:00:00,240.45,242.91,238.44,240.12,5569212.84
284,2015-09-08 12:00:00,240.12,246.24,239.89,244.04,5778734.49
285,2015-09-09 12:00:00,244.04,244.22,237.01,237.96,5582113.93
286,2015-09-10 12:00:00,237.96,241.65,234.78,238.5,4912126.42
287,2015-09-11 12:00:00,238.5,240.94,237.5,239.94,3310863.21
288,2015-09-12 12:00:00,239.94,240.0,233.02,235.61,2953565.27
289,2015-09-13 12:00:00,235.61,236.09,228.0,230.17,4316617.77
290,2015-09-14 12:00:00,230.17,232.92,223.99,229.51,4038784.07
291,2015-09-15 12:00:00,229.51,231.21,226.5,229.3,3761713.94
292,2015-09-16 12:00:00,229.3,230.0,223.0,227.85,3425654.89
293,2015-09-17 12:00:00,227.85,235.0,227.0,232.44,3367136.42
294,2015-09-18 12:00:00,232.44,234.4,230.83,232.82,4504783.52
295,2015-09-19 12:00:00,232.82,233.76,229.98,230.23,2603719.84
296,2015-09-20 12:00:00,230.23,231.7,229.01,230.29,3032926.37
297,2015-09-21 12:00:00,230.29,230.34,225.0,225.93,3174904.24
298,2015-09-22 12:00:00,226.15,231.96,223.12,229.59,4313428.34
299,2015-09-23 12:00:00,230.08,231.5,228.0,229.41,3115694.32
300,2015-09-24 12:00:00,229.42,235.52,228.89,233.19,5551743.34
301,2015-09-25 12:00:00,233.88,237.25,232.56,235.13,5285210.99
302,2015-09-26 12:00:00,235.14,235.67,233.0,233.89,3523048.07
303,2015-09-27 12:00:00,233.81,234.61,231.16,231.91,4019534.29
304,2015-09-28 12:00:00,232.4,239.68,231.69,239.0,4157771.7
305,2015-09-29 12:00:00,239.14,240.56,235.09,236.71,4647432.49
306,2015-09-30 12:00:00,236.78,238.27,234.67,236.65,4868955.65
307,2015-10-01 12:00:00,236.19,239.44,235.01,237.52,4755143.56
308,2015-10-02 12:00:00,237.15,239.06,235.0,237.69,4011577.62
309,2015-10-03 12:00:00,237.77,239.86,236.3,238.77,4243470.37
310,2015-10-04 12:00:00,239.06,239.98,237.62,238.4,3568930.36
311,2015-10-05 12:00:00,238.6,240.57,236.1,240.53,4783286.22
312,2015-10-06 12:00:00,240.85,248.19,239.52,246.93,6479338.48
313,2015-10-07 12:00:00,246.79,247.65,242.3,243.47,5814066.37
314,2015-10-08 12:00:00,243.47,244.76,242.06,243.41,3359588.79
315,2015-10-09 12:00:00,243.29,244.95,242.16,244.49,3428059.53
316,2015-10-10 12:00:00,244.49,246.43,243.0,245.72,4231167.2
317,2015-10-11 12:00:00,245.71,248.5,244.53,247.83,4682787.16
318,2015-10-12 12:00:00,248.05,248.47,245.01,245.48,2593320.33
319,2015-10-13 12:00:00,245.81,250.89,242.82,248.69,6351641.49
320,2015-10-14 12:00:00,249.97,255.93,248.06,252.46,6737959.74
321,2015-10-15 12:00:00,252.47,256.5,250.3,254.44,5578740.83
322,2015-10-16 12:00:00,254.49,267.0,253.69,262.5,8783403.13
323,2015-10-17 12:00:00,263.09,273.0,260.8,268.99,6740958.58
324,2015-10-18 12:00:00,270.04,271.17,260.0,261.0,2553365.04
325,2015-10-19 12:00:00,260.99,266.01,259.82,264.43,4289133.96
326,2015-10-20 12:00:00,264.28,272.95,262.67,270.23,7638164.61
327,2015-10-21 12:00:00,270.3,272.69,264.0,267.8,5450048.68
328,2015-10-22 12:00:00,267.9,280.04,267.39,275.3,7665954.22
329,2015-10-23 12:00:00,275.12,280.19,273.46,277.71,5944078.44
330,2015-10-24 12:00:00,278.6,283.0,278.22,282.59,5618365.29
331,2015-10-25 12:00:00,283.03,296.0,282.2,288.27,8315290.02
332,2015-10-26 12:00:00,283.96,286.99,279.25,285.82,5898921.94
333,2015-10-27 12:00:00,286.9,300.0,286.15,295.17,9867602.57
334,2015-10-28 12:00:00,295.59,308.48,294.4,304.05,9258154.13
335,2015-10-29 12:00:00,304.77,319.6,301.7,313.73,9831879.91
336,2015-10-30 12:00:00,314.95,334.05,313.5,328.78,12367475.77
337,2015-10-31 12:00:00,328.15,334.67,302.99,310.06,9115142.28
338,2015-11-01 12:00:00,309.3,329.85,303.01,328.98,4435611.06
339,2015-11-02 12:00:00,325.78,369.02,320.0,361.98,15340060.07
340,2015-11-03 12:00:00,361.73,420.77,360.4,398.21,29231893.79
341,2015-11-04 12:00:00,404.55,502.0,368.11,404.3,45952886.39
342,2015-11-05 12:00:00,407.99,448.79,364.37,383.22,23867619.71
343,2015-11-06 12:00:00,387.77,396.67,353.26,371.79,17456826.57
344,2015-11-07 12:00:00,374.41,392.82,371.07,385.76,10058975.27
345,2015-11-08 12:00:00,384.62,390.47,366.18,371.87,10355751.72
346,2015-11-09 12:00:00,372.86,386.79,360.54,379.88,9477408.94
347,2015-11-10 12:00:00,378.32,381.44,323.63,337.69,17008397.14
348,2015-11-11 12:00:00,336.66,341.41,294.0,303.0,15939271.77
349,2015-11-12 12:00:00,309.9,344.78,308.42,334.94,11886431.63
350,2015-11-13 12:00:00,337.17,342.0,325.0,333.51,8106822.27
351,2015-11-14 12:00:00,336.28,356.1,325.45,331.61,8462312.91
352,2015-11-15 12:00:00,333.02,334.99,314.6,317.0,8768484.87
353,2015-11-16 12:00:00,319.3,332.2,315.0,330.9,6507645.44
354,2015-11-17 12:00:00,330.95,350.44,329.0,335.44,9214462.2
355,2015-11-18 12:00:00,336.0,337.89,330.28,337.06,8987857.94
356,2015-11-19 12:00:00,334.53,336.48,324.94,324.95,8856879.85
357,2015-11-20 12:00:00,326.51,327.73,310.0,321.5,6717727.46
358,2015-11-21 12:00:00,322.05,328.94,318.52,324.99,1599948.43
359,2015-11-22 12:00:00,326.5,326.6,320.13,323.11,1267230.48
360,2015-11-23 12:00:00,324.24,326.09,320.39,323.01,1616552.53
361,2015-11-24 12:00:00,323.48,323.5,317.0,318.42,2728746.78
362,2015-11-25 12:00:00,319.7,330.84,316.0,328.3,3953649.86
363,2015-11-26 12:00:00,328.9,369.7,328.53,356.39,12422273.47
364,2015-11-27 12:00:00,353.9,364.8,347.84,359.87,4695664.08
365,2015-11-28 12:00:00,357.14,359.44,350.41,356.39,2208751.82
366,2015-11-29 12:00:00,356.78,373.15,354.45,371.04,2798580.83
367,2015-11-30 12:00:00,371.48,383.0,367.11,377.98,6688039.27
368,2015-12-01 12:00:00,376.7,379.0,354.56,362.95,5610058.11
369,2015-12-02 12:00:00,363.06,363.06,348.64,359.97,4282488.25
370,2015-12-03 12:00:00,359.11,370.53,356.21,361.32,4394915.48
371,2015-12-04 12:00:00,361.48,364.3,355.92,362.3,3573289.38
372,2015-12-05 12:00:00,363.62,389.89,363.0,384.67,6173704.59
373,2015-12-06 12:00:00,388.0,399.85,383.0,394.6,5570564.08
374,2015-12-07 12:00:00,387.18,399.91,381.01,395.1,5800694.75
375,2015-12-08 12:00:00,394.96,409.0,388.33,409.0,3825649.71
376,2015-12-09 12:00:00,418.8,424.95,400.0,416.08,8641355.07
377,2015-12-10 12:00:00,416.98,419.79,408.91,416.28,3448586.43
